"Term"	"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"A10"	"A11"	"B01"	"B02"	"B03"	"B04"	"B05"	"B06"	"B07"	"B08"	"B09"	"B10"	"B11"	"B12"	"C01"	"C02"	"C03"	"C04"	"C05"	"C06"	"C07"	"C08"	"C09"	"C10"	"C11"	"C12"	"D01"	"D02"	"D03"	"D04"	"D05"	"D06"	"D07"	"D08"	"D09"	"D10"	"D11"	"D12"	"E01"	"E02"	"E03"	"E04"	"E05"	"E06"	"E07"	"E08"	"E09"
"HALLMARK_MYC_TARGETS_V2"	0.301302526221265	0.319569998578466	0.278317692790799	0.219973847343093	0.341948242766135	0.283564042721014	0.324428694838889	0.243005551742603	0.348655059718821	0.300711932262197	0.295781060039226	0.261113778765685	0.335150113998593	0.303107915887325	0.34699026188191	0.269181050443823	0.285056053436878	0.287171699350743	0.268061547845789	0.293500575702165	0.270679006971421	0.309995203058851	0.346909350119942	0.305692098625392	0.279320386310448	0.323019101764136	0.251559613682316	0.232624678440818	0.320249667014462	0.309228306301456	0.300902681975005	0.232651293265087	0.271883716848085	0.33334095031001	0.267992173668481	0.265539489091889	0.343453532807352	0.281680254130555	0.238893984119903	0.252156364227145	0.257868550417837	0.291845691923011	0.290276303301587	0.345920273623041	0.288545281736657	0.256267366868524	0.344617778352045	0.268223775249079	0.295874601895213	0.320195577069612	0.295614568931864	0.281100501395196	0.257381505620894	0.246896985104541	0.313646882660621	0.293404251375591
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	0.228854254131983	0.31309539857391	0.414132996260758	0.360926542359034	0.22325195531141	0.322672973929339	0.301548774590445	0.497101025621931	0.304654431719955	0.324961811750407	0.332364645265266	0.483315637565286	0.377245493324883	0.434224637075477	0.413895421588038	0.401033251489932	0.260728936856223	0.339046655801293	0.201710989394991	0.306657138566095	0.470088172561864	0.357499484170805	0.273508507209145	0.341943223131983	0.413302258558025	0.329781751141419	0.340225547610963	0.328025856737567	0.243720040000088	0.406912306838872	0.300397547365768	0.386489621182767	0.427034892988032	0.363926035505877	0.414066812998887	0.381751510307542	0.385791955900806	0.370519683466333	0.255947379288886	0.371794871517503	0.364807460801876	0.358746469636713	0.250830750520616	0.281754486645508	0.470238192484592	0.508225593463202	0.269002597732218	0.333861842887929	0.387873285992327	0.295961313035468	0.466800328116281	0.391588551439294	0.364523824383251	0.434150381969269	0.386446834575914	0.357909940123325
"HALLMARK_INFLAMMATORY_RESPONSE"	0.00950516379933088	0.0346573291699548	0.114012576173057	0.121197882760941	0.00731232271562654	0.0488884196529115	0.0574159047425813	0.104037167058171	0.0324570255678173	0.0258898265803807	0.0622805415927104	0.110036928273634	0.0662213046438619	0.177667712795191	0.191935880134938	0.168205522632443	0.0280085174622094	0.111925264784313	0.0278855545834181	0.083272623669955	0.194043629041583	0.0760452963646922	-0.0421674790949995	0.0807114045523886	0.122955461872569	0.124698801020533	0.109580969058777	0.0480966185136904	0.0790942494973311	0.135983535355119	0.0900652104815819	0.0877900258409395	0.0982804952398155	0.0741647006677358	0.0694366756354798	0.0562235950393704	0.0851130357299609	0.113107379924303	0.0622228593981474	0.0679756071636685	0.0731337182340356	0.135660061060473	0.0686250799475904	0.123177821522655	0.123035478957643	0.166933822532411	0.0535033584911448	0.0636029174326598	0.0800121475057808	0.0066228584337696	0.103844641218932	0.0424833412903893	0.0958201164992947	0.15842046770439	0.135788276389378	0.0722030465345034
"HALLMARK_XENOBIOTIC_METABOLISM"	0.106971026116983	0.129445110624989	0.120367899338978	0.136280787526313	0.105286506884272	0.111402983363756	0.120828550674039	0.124805554122302	0.0879816929304451	0.144240655263257	0.0881455085556684	0.120662926222952	0.0896430528043193	0.121890514583429	0.137405773690139	0.134450313286828	0.0849468202857432	0.129810696152942	0.134219158468651	0.134934829352841	0.150134976977145	0.118782151130429	0.10288970364156	0.143896433702148	0.140427288668971	0.131561143866765	0.120380149677957	0.118756205889531	0.10598431969555	0.142709135598188	0.136941138880652	0.121513992096037	0.116625953246509	0.123203222424137	0.125903888589857	0.105198313383349	0.101509434870269	0.129083744492392	0.0989819171702326	0.112982537231121	0.100654043652861	0.111101243727486	0.0794079774389401	0.0693581684310657	0.131410049409957	0.139760346586557	0.128616886948601	0.145433276217621	0.120303952906709	0.109156824753485	0.101860173187356	0.108461084862906	0.137473917468369	0.1188278045432	0.105794278679509	0.125305288498165
"HALLMARK_FATTY_ACID_METABOLISM"	0.201815887738716	0.215997503820154	0.189492870714892	0.248690319017191	0.196390646384547	0.207920331540578	0.243597833523918	0.225987999995288	0.242053511201359	0.225677841753771	0.24361243020278	0.224817767395173	0.256615255147976	0.233355951609145	0.242314946088001	0.267774035038599	0.257869801014343	0.231694100516171	0.21573454530894	0.217395410190101	0.242787214026007	0.238313411504256	0.268698783198479	0.234986377060138	0.22103902036074	0.270028336861385	0.234803492297791	0.234705833020109	0.20757121400608	0.238223973470854	0.25682828575595	0.23370816604695	0.22395025540058	0.228853517108735	0.224589468089708	0.228840215001671	0.23221910605701	0.252885605197598	0.221039634999798	0.22743689550238	0.202142425922976	0.240306724289189	0.21012299165039	0.246449289540265	0.260007832477233	0.212323163131765	0.230507346979556	0.241605450443732	0.240783892300628	0.279232051042035	0.2269765446682	0.245519400689052	0.259492371279607	0.222546374281258	0.199748243520502	0.256198734480224
"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	0.439499980176999	0.511767919705987	0.455139286156463	0.46729052074855	0.49845186122724	0.510972372622436	0.490251805351774	0.476667588637238	0.529023649934743	0.479671065272289	0.543262211147482	0.491279751286047	0.550728704991318	0.577069778184439	0.498243436712681	0.467552933817642	0.481908121103289	0.528939327565869	0.470291970755656	0.505889573986443	0.509794739905276	0.487052233485394	0.586738348823737	0.505754091376794	0.448843344021521	0.517429910083804	0.459846231356625	0.431999595589467	0.480329003769998	0.531820406477376	0.504178274392278	0.483034536701551	0.499883785382903	0.513088822925945	0.42521451830948	0.441578094182614	0.483616254592298	0.464076226202275	0.391071399508443	0.466603331261537	0.455899748571865	0.483205549912822	0.447616193192423	0.529385762291258	0.538653305820794	0.424044717850778	0.49535664505725	0.498346829204656	0.43730913605281	0.578682590987254	0.437234819268609	0.482817604435462	0.481769103821442	0.483690948832253	0.470383677379462	0.542002112260727
"HALLMARK_GLYCOLYSIS"	0.189614602388046	0.189500471523212	0.165298484339738	0.186637173678992	0.186663137963049	0.162924878246642	0.202272874468158	0.22217899352685	0.219083002291246	0.1777982010293	0.217284764810079	0.196633216824548	0.244013268375808	0.248535252251111	0.231264748767025	0.16202966054726	0.182880944447461	0.239809320980854	0.186207207818966	0.221491651561203	0.247666770538701	0.188823555239286	0.222884070901137	0.179426034479717	0.191576587948661	0.204500453522717	0.167519453922181	0.188772645776627	0.182736002461499	0.194627479927072	0.199253881427257	0.196508296138261	0.216288273526272	0.212225686025524	0.185008501214648	0.196805387956678	0.201257591315732	0.201948843487274	0.164665604707936	0.189915254549233	0.163753769351091	0.217933079380573	0.193647302711459	0.204745520817254	0.235754166063405	0.195014020413983	0.186958700954816	0.165690265906738	0.165775663038739	0.227325880919992	0.190208643560799	0.181460503441579	0.209479638610291	0.20299096384721	0.203096801137954	0.215681928048731
"HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY"	0.333562483950166	0.395530257197966	0.362318933730143	0.382893499188905	0.405230080383039	0.390784180929536	0.454360123013389	0.433751615701011	0.408124064439313	0.397798374732095	0.377667883116718	0.38991478799341	0.426428258251821	0.461585618165551	0.45627466373101	0.433412345771476	0.452112482365444	0.431812440123239	0.395643536516628	0.458483989210501	0.451778652560451	0.419700426987054	0.380177621169306	0.362492684609784	0.364270502318996	0.3954470198312	0.35685518199775	0.349662769441642	0.359720095288567	0.402040721526242	0.383605881516797	0.381461597908045	0.41148772483794	0.414124247540453	0.354216486329763	0.348840403139535	0.405677363479094	0.373263461176589	0.277241787064794	0.367557368658695	0.349250997499755	0.373136616167521	0.299208682294504	0.459404892003768	0.40082035541304	0.406809877974085	0.388626268686874	0.343550411202229	0.361287726706225	0.379537917990707	0.354516919175654	0.361551374684773	0.368284839819654	0.407864325549482	0.383750405896956	0.451375034532257
"HALLMARK_P53_PATHWAY"	0.153370509040093	0.173776670003641	0.176870786004377	0.1323989326998	0.166064472264619	0.16637753209715	0.177302450794299	0.183819480741954	0.160717139598721	0.164132488522942	0.159070278413561	0.161229066242115	0.182365329049568	0.186264057455507	0.198201861096489	0.19565546510599	0.179055036367178	0.177823182733978	0.183721285567738	0.196116394405738	0.192657945091682	0.176359170055704	0.139750082030171	0.175829859339337	0.150054694896966	0.170568992248673	0.1417208012157	0.190539399850929	0.174941734140631	0.18992247636936	0.155325802335695	0.186892794485201	0.156327389602099	0.160574085727929	0.155012598772722	0.141718535822312	0.159696021896773	0.179363297972082	0.15955676056362	0.19382193399579	0.148212857984904	0.18809402766412	0.15302818116049	0.159021244768397	0.169046351543601	0.186015217025309	0.163433963237785	0.187648618845046	0.171251682339085	0.181941463972142	0.173869088127992	0.189261089650126	0.175248474563599	0.189904372051999	0.179169548189041	0.233616691433826
"HALLMARK_UV_RESPONSE_UP"	0.186593537919611	0.197361907926414	0.221722641741417	0.232642250496855	0.211703477877296	0.16633695499968	0.173397360403602	0.192730088482978	0.203801330655246	0.178688049015595	0.176240917613852	0.175512329833911	0.197652055177028	0.234712824415172	0.24390805183556	0.196441408855053	0.213739825987307	0.190570781607953	0.216484356605149	0.228666583950173	0.212212624615447	0.208742267723859	0.181357399722945	0.227605587394043	0.20547647547114	0.231277153623061	0.182689159029723	0.225760275579671	0.19914198785441	0.244438887481108	0.21038708494873	0.257178514508283	0.218851922336882	0.232380292070257	0.183746615960003	0.189326603050688	0.17764445961397	0.27455020253236	0.202987744436692	0.221028510950345	0.206214566733246	0.254881437477138	0.222434730042139	0.183659318250026	0.187394657004083	0.248163206485502	0.162208801860874	0.195721978577396	0.196832514619809	0.205487825196896	0.197372716221288	0.167657634684643	0.185784569463459	0.231561698310621	0.200242133998897	0.248845693736318
"HALLMARK_UV_RESPONSE_DN"	0.239950076833471	0.263800556808828	0.31520286056326	0.244394589544737	0.202716002426665	0.270529015132334	0.210878167841664	0.335024387526101	0.269007767710094	0.255375388089643	0.284754833640173	0.374584817730339	0.247969819823291	0.292418695670192	0.277856197182566	0.299624671645844	0.270541155197618	0.256877468506958	0.264597419613574	0.332179270371146	0.316817171319702	0.294728043703198	0.291244740185895	0.288132667824923	0.249621296556814	0.270229043321767	0.249820231427514	0.35375695443825	0.197805007568565	0.294227474563175	0.256981659920077	0.377262748020577	0.303077057374972	0.275767196161106	0.281049742637175	0.337040085587005	0.217263809215521	0.339577033145135	0.175580568568634	0.342254820025926	0.273246419011272	0.274606157938128	0.193937902383761	0.244443028456789	0.331787601128684	0.367330603625089	0.26245376155473	0.322710744048041	0.239280865058212	0.255659070796778	0.303975793098916	0.333713464093435	0.263413244610962	0.312133030851464	0.249847322634962	0.3728491665307
"HALLMARK_ANGIOGENESIS"	0.142854638617336	0.186020404575649	0.262293095760901	0.197647421041496	0.136257929844131	0.178830894128616	0.229487006406548	0.336475999886125	0.165611336786897	0.242948538783291	0.177973567343983	0.261586347683838	0.234921426083455	0.244579605745595	0.210643303966396	0.283145536088555	0.0894760946157139	0.227968461746541	0.093057850444387	0.144677448368291	0.332064627749894	0.138720638784312	0.0996294746555902	0.19794757000805	0.323416757927779	0.188829725355312	0.25536822436074	0.162417890985129	0.183399052878748	0.221324767968571	0.230971937929844	0.118840724753081	0.290712571712815	0.245422079858014	0.231833903377628	0.201960932335428	0.240967494394394	0.192537163673734	0.201946964896839	0.185647263310898	0.230405037599362	0.191731093520123	0.166735569381591	0.134153938820138	0.277611795944188	0.296476500764454	0.138958134136313	0.159045818599256	0.269030842860028	0.172082274721042	0.307372717885501	0.152801788661647	0.252431799496315	0.259119008413871	0.210841780381034	0.15566118823755
"HALLMARK_HEME_METABOLISM"	0.211693012816967	0.247755039420381	0.268872327334851	0.208526828531615	0.238531825957877	0.276051473645821	0.236798363632084	0.237745232517326	0.217640270757696	0.191554753162916	0.277284685777637	0.246846784070506	0.227845406902744	0.293134207888797	0.245956798651263	0.229989216163153	0.2244820896171	0.26116333139944	0.259278488872391	0.302874255513239	0.271530118675509	0.283431826318434	0.234822183913782	0.260132273489283	0.234504604228985	0.267669116745243	0.212555923349752	0.22539340421071	0.224930707111714	0.27454615174577	0.269026681277456	0.256717684809074	0.277178653022915	0.264507916315299	0.207972742038659	0.230963258842077	0.219533266464894	0.234088577858082	0.181859608109059	0.23929063244694	0.21752932410759	0.256603860540487	0.201204823645918	0.248915817667453	0.285661644830955	0.274595189493748	0.255067749981517	0.266625028004196	0.213562987487619	0.289146244569149	0.23479398838	0.234072903940474	0.18927309997408	0.279225823815727	0.224002082618179	0.289717101578786
"HALLMARK_COAGULATION"	0.110194881466792	0.183614750709459	0.207349881537277	0.194215182367666	0.11240888335712	0.183402496178907	0.171645896147386	0.245007448983966	0.134361045950726	0.183552619646245	0.144965840827746	0.213023788055862	0.173287550248762	0.194956738174385	0.219752416359141	0.231472657592136	0.179358121509017	0.199366604755311	0.171529745019717	0.168309268677108	0.237765119376882	0.224744064920981	0.0939881563324391	0.213787581004149	0.206583581166065	0.18260822024407	0.171403852879426	0.196130991686973	0.166395323433909	0.161919128645675	0.173739142652545	0.217196362235975	0.181611018817739	0.168554567252259	0.232040487003035	0.201477030313975	0.183448301922979	0.179892575848206	0.162512187650788	0.207936489224039	0.18584893530331	0.182553391587782	0.140422617467622	0.16755548526541	0.211302192748778	0.247009437639297	0.156300820665107	0.178507115531579	0.212294269002123	0.16683998169455	0.219898906481716	0.173136795661905	0.20501107649267	0.218829517600299	0.225815606466678	0.181165692783669
"HALLMARK_IL2_STAT5_SIGNALING"	0.206833005184898	0.200714147293543	0.254291165053762	0.236440573013052	0.191663758455933	0.228141352534864	0.186132236945641	0.251340546669066	0.193106590929504	0.161601145375133	0.221930582259032	0.258770919724993	0.213254734451103	0.284525108456971	0.271541430039448	0.236248119912781	0.214391845792232	0.245976054501313	0.202246665001166	0.200950913023474	0.255846900022406	0.217112969186844	0.186709940905245	0.222014540859475	0.252650234420178	0.256479356319801	0.242995742070091	0.190797909740216	0.228305372949787	0.243588349125311	0.200251011587894	0.200156399521439	0.262854731412439	0.217723512670661	0.208453121132039	0.223519302105429	0.23367775126974	0.223824411621267	0.209345094457326	0.190559959157635	0.218457647035273	0.240627076924781	0.182796247887861	0.221624815025888	0.240610880173599	0.301668657578549	0.179741116917301	0.219218265682403	0.23965178522253	0.205870589288163	0.228260338787799	0.178503334230997	0.210681190915591	0.258755900255272	0.251679563300415	0.192093093470889
"HALLMARK_BILE_ACID_METABOLISM"	0.0177027151679846	0.0133507710434816	0.0688811792138305	0.0695752177908762	0.0463530807242387	0.0260000276532807	0.0776543408096049	0.100621179242032	0.0349903017579726	0.0349903423175438	0.00493347783154301	0.0654638119816271	0.0330247433639579	0.0500008984613821	0.0470649423501849	0.0817648300185602	0.0549016298639448	0.0250141044654245	0.0694279078433551	0.0891173930590865	0.050186098461501	0.0839909208158819	0.00330167429204337	0.0421286480361354	0.0149063017432648	0.0314988643382748	0.0502418920843473	0.0601683903443827	0.0386024470658747	0.0199507365892427	0.0321378692203484	0.0624143802809099	0.0207651416369586	0.0344672793215584	0.0772776782292927	0.0518827361797612	-0.00275643346105989	0.043729575183905	0.0446250416592621	0.0373542805495255	0.0221171270959866	0.0171973558902257	0.0397443574437436	0.0718013420722152	0.00848460663779443	0.0304555260249081	0.0216908959099156	0.055596934568712	0.019996942929741	0.0130114843412772	0.0327583665811618	0.0397378539290522	0.0419512604435259	0.0623801545237631	0.060055058769635	0.0717242669774144
"HALLMARK_PEROXISOME"	0.157013523100068	0.210356728336006	0.159303431435364	0.211823763260196	0.200960985165089	0.180110859244598	0.231538385660455	0.177828372910946	0.18281914453842	0.175572670156484	0.213463562934088	0.208767609306464	0.201245618602595	0.183725642496546	0.227785429571117	0.188065774026359	0.180105331073023	0.20164912301863	0.173053152179378	0.231881755247066	0.216154230987419	0.229302527691973	0.202584543447956	0.176567475045127	0.221029008686005	0.249543064960483	0.210490494527406	0.190133356448481	0.198596105438949	0.2331756779526	0.187143921588217	0.211616072142801	0.204811761443703	0.196187273626535	0.188826403655748	0.203230915559358	0.169170029436491	0.198527201246819	0.205017655870484	0.194518023599576	0.15798737531806	0.226385529570886	0.194746686565522	0.235798447352003	0.212708779290962	0.193224931145695	0.181163375403811	0.225107009788395	0.163017332580609	0.21053496341827	0.19370677879597	0.203759849793314	0.222571462648517	0.204959026514493	0.211296399817977	0.198157992992978
"HALLMARK_ALLOGRAFT_REJECTION"	0.101101821528097	0.187103441731973	0.240944011052215	0.206219126775389	0.11349198007877	0.194831495706132	0.149783382666102	0.192740038639874	0.1312531068689	0.143696026087987	0.186275178587831	0.208717096519883	0.163831707305161	0.285139942772118	0.289050691817876	0.232394278619737	0.153038423983955	0.208704173639164	0.183875595770639	0.178789339305262	0.22498782323613	0.193689078941006	0.061255492682037	0.143291516441457	0.239299172594874	0.242190187162602	0.243866331235555	0.126918904386835	0.183969531841701	0.231056131439881	0.19833557119267	0.162666095142843	0.21606859464846	0.183263058594859	0.140797385253955	0.144954998386959	0.19554161273136	0.181663343553959	0.168593550438131	0.150689241298286	0.200596877872751	0.244155640386614	0.187495763605162	0.254514931391655	0.219158728454364	0.193556691235834	0.182066910240229	0.167785179501466	0.18661047017098	0.134662067280712	0.200276536177119	0.134529928441605	0.208414000887143	0.292303398669771	0.239304578934409	0.19101861570941
"HALLMARK_SPERMATOGENESIS"	0.0592226326324915	0.0885525599490841	-0.0137329033351449	0.0754593360402561	0.0749041540584239	0.0231173186164548	0.0763409311936384	0.0339883858505015	0.0459370237335931	0.0710276342688568	0.0732838952017706	0.025097030423956	0.0394193872427329	0.055471441869003	0.00925767522729013	0.0407080413975112	0.0961674562362968	0.000972001618912564	0.0532696114690353	0.0211310613571307	0.0248477958228006	0.042155220821566	0.04246035408008	0.0441425656373301	0.0587775104247	0.046315696756343	0.0495727117997902	0.0501580666262674	0.0337457788753126	0.0483669062555264	0.0204978068228476	-0.0170313393637832	0.0488414513347733	0.0697447620768589	0.0317417458811855	0.0194787486926108	0.068037259199633	0.0334749553876657	0.107466659435041	0.00214351773290437	0.0390832517474133	0.0649246072039345	0.0179928939452933	0.0605961077311065	0.0307379065897992	0.0330124478584667	0.0217004049328737	-0.00416190094267255	0.0707441137397109	0.0550329854944942	0.0470627645521459	0.0121535874032575	0.0507430504675806	0.00729419929414486	0.00835966457872969	0.00950545878012015
"HALLMARK_KRAS_SIGNALING_UP"	0.168869684981016	0.199723480638059	0.262265077267695	0.241375785958968	0.1259934379415	0.186807747424105	0.154224581504223	0.227832577457992	0.180702372296055	0.176331584846357	0.178978311653251	0.205344057515618	0.194519416687932	0.250852722092441	0.275578308094032	0.237516025100179	0.151769912097021	0.191366561160635	0.10962497389974	0.171753697473742	0.240535284258094	0.213631246387095	0.178222979159052	0.226672391571394	0.225967246409636	0.199081557326802	0.210943730051116	0.175702357204461	0.154389184426244	0.260822680391568	0.18571086006927	0.183174006450977	0.210598912620771	0.209958294644473	0.186405124895409	0.168757958831738	0.197531518759161	0.23518437901385	0.217080129671469	0.186315349293486	0.22194522387865	0.244098756995285	0.169316518984675	0.184655835710559	0.215114495011465	0.284766392733951	0.218126727452455	0.225456751059035	0.212735388067476	0.176380201281493	0.254002629209185	0.171851462546327	0.210836943502679	0.260100306061418	0.219745809409995	0.220989829686794
"HALLMARK_KRAS_SIGNALING_DN"	-0.111366273239702	-0.116318785057919	-0.122007057480739	-0.0965968712833543	-0.106268931457176	-0.118997256123669	-0.10254942308938	-0.109273672569541	-0.13614652055218	-0.115404832664921	-0.162993821556247	-0.194360381252151	-0.160989836149549	-0.177145092462887	-0.127593004699562	-0.120789308287746	-0.1451782811282	-0.140089554882478	-0.111610331840305	-0.128045218041467	-0.150371531007111	-0.15892713909178	-0.202232389729628	-0.147571995334956	-0.107979866237067	-0.135474989134974	-0.148927639324575	-0.0994884547280889	-0.0943972925195136	-0.14587969175502	-0.114501599069818	-0.144108971849182	-0.153606480098223	-0.13568084274119	-0.109092890984156	-0.126387555893967	-0.128266393583803	-0.106758055911732	-0.0356158991501334	-0.131243872781464	-0.0798094275365729	-0.142831265281133	-0.0769137772390788	-0.161643106673728	-0.171041416413897	-0.134718711973681	-0.139325120060556	-0.162814756882948	-0.121599207897421	-0.190920462736077	-0.141080345604833	-0.111750949449293	-0.14183064602624	-0.126286499588852	-0.127924795329618	-0.167177739756351
"HALLMARK_PANCREAS_BETA_CELLS"	-0.146456612006673	-0.171529521993467	-0.229519543631073	-0.139607336836339	-0.137008014222262	-0.151976367025443	-0.239808695142259	-0.162334745025763	-0.164498717596282	-0.187456511781184	-0.274838263698076	-0.140450593137818	-0.260189366764263	-0.229302743441812	-0.17695383208956	-0.126335498667392	-0.192171862258018	-0.198106358789386	-0.138741811688337	-0.120303674354396	-0.199459186437507	-0.182808361011442	-0.203924801687254	-0.167281455077781	-0.173987105291301	-0.148569413453288	-0.172156091161265	-0.11983407319769	-0.188986036891476	-0.255798928044579	-0.223906126796275	-0.129311876947095	-0.1962354342476	-0.164169818223226	-0.12527005675509	-0.164384506773718	-0.211315834177095	-0.146633367488554	-0.126953507137082	-0.139376998680299	-0.153099429695839	-0.13124087654768	-0.174824897899752	-0.146258484760002	-0.217994743927906	-0.151887013534132	-0.228199676647034	-0.152731468083535	-0.218332314488799	-0.196033656283836	-0.157134268700634	-0.126800024294944	-0.179380504391804	-0.216866821560568	-0.193094490354594	-0.209324891312344
"StromalSignature"	0.0683007848914985	0.0706668603574145	0.269651269523971	0.224185786987981	0.0234227358679325	0.157400819154533	0.155406692610671	0.292664008532554	0.0959769917223855	0.135367856096854	0.143774132550823	0.32226542105723	0.187725328689552	0.263570104484271	0.265690653548946	0.247255620406157	0.122242385799959	0.152875570125244	0.0571663242089698	0.0821612891185537	0.267027466744745	0.169770240020785	0.013678086747463	0.133816914477686	0.276880193020181	0.184185327332601	0.21146763444398	0.144063715552886	0.0867367065019501	0.239560681484495	0.172315370429486	0.126730513772862	0.244478468611582	0.161378277045626	0.217483850002674	0.261398876348942	0.206442964924697	0.17909983037472	0.103637682737679	0.174275011747326	0.249587688972701	0.205472504388755	0.132212871589759	0.112242734244224	0.264514577805978	0.283074266638262	0.104111641010296	0.15590907745706	0.228004974753002	0.0887125194581096	0.296491968416836	0.18019603617377	0.221125940478203	0.332099440878744	0.245864707759026	0.172483872442158
"ImmuneSignature"	0.074691187529711	0.169467133301707	0.345730179008782	0.317359486420066	0.0691136251680877	0.197181811826157	0.135779197633631	0.299571602304531	0.0633718176784761	0.103880378533334	0.178509914123334	0.250047417728228	0.163286474694993	0.334133533981454	0.363046280345213	0.328659495673544	0.0907211228237184	0.226919853673126	0.153691262310668	0.148569459133194	0.292127864469595	0.188233926040863	-0.0396962364331592	0.105613345766685	0.243356050072939	0.205967322972291	0.323405501935186	0.126547594171009	0.202434916777178	0.298123454917727	0.177577941417548	0.206294317523845	0.19774605405685	0.148802220115643	0.171149026215124	0.161095890750564	0.172729029403071	0.212182317830718	0.196652972775385	0.178293078815628	0.210935165756639	0.277614220220827	0.151566679307746	0.25774913983605	0.235296643094422	0.256765566158998	0.153752501188433	0.167913774390064	0.175291833881955	0.058984157802435	0.256095720659396	0.108474881779438	0.235832805254033	0.393539322706852	0.265829402973564	0.201391639470905
