"Term"	"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"A10"	"A11"	"B01"	"B02"	"B03"	"B04"	"B05"	"B06"	"B07"	"B08"	"B09"	"B10"	"B11"	"B12"	"C01"	"C02"	"C03"	"C04"	"C05"	"C06"	"C07"	"C08"	"C09"	"C10"	"C11"	"C12"	"D01"	"D02"	"D03"
"HALLMARK_HEME_METABOLISM"	0.19722388370605	0.236677541444054	0.226695949766554	0.258515375798839	0.23858362442522	0.211038330246149	0.210162662730364	0.214228255820352	0.226644162783226	0.190785249882232	0.265615056955112	0.204290086059081	0.191709334167448	0.206875882045183	0.251872032843862	0.250476166569274	0.238064291014592	0.232185862262586	0.231152408199867	0.24409580258605	0.219669397860093	0.21275008876551	0.197722932832522	0.205841945270385	0.218563757728293	0.191854768630145	0.220317267341106	0.204875103571367	0.213018252886202	0.227286638218005	0.234591792776956	0.215689982056581	0.237031249099584	0.223854000669204	0.218310493872674	0.223276263905345	0.225788320845556	0.210175249121179
"HALLMARK_COAGULATION"	0.126741650900937	0.161538471398092	0.12250607351881	0.0978364475354832	0.113553231723501	0.118508864173909	0.0241536976257122	0.0552674777205183	0.073913373198468	-0.00739025364982892	0.110311695802059	0.118305889326504	-0.00860091019907465	-0.0142137076031092	0.0891470988769019	0.0938456335404348	0.153164340733525	0.153647463238877	0.132158645009805	0.101497628761381	0.14527898675435	0.124329825317205	0.113579521369826	0.124136875681079	0.0953738322273011	0.165843882645936	0.102652855253237	0.0927027504269542	0.159028401868335	0.175319129644991	0.153026534145407	0.156653343542766	0.138162169759467	0.144372646136667	0.186304298103743	0.187788275863717	0.184102404843645	0.113552343125217
"HALLMARK_IL2_STAT5_SIGNALING"	0.187114823740801	0.24891259819205	0.211257037853447	0.198459493694421	0.209300886352548	0.184881201970223	0.157977181110695	0.174812364894824	0.182473251951574	0.13082545711006	0.197426715467919	0.228406711885145	0.100676586669947	0.114568738076226	0.161963555185359	0.153931063618978	0.189336340442942	0.205669744367129	0.202480782416161	0.191513892173313	0.186925804040978	0.177294946575833	0.164648383928506	0.180935976985814	0.180944254265996	0.205906082844729	0.186256478810292	0.160931879222477	0.193851349739955	0.217275005616845	0.188698023442768	0.172522586108004	0.203166764351042	0.214792747998401	0.226027998818729	0.198500773640764	0.213139631839408	0.122472928230081
"HALLMARK_BILE_ACID_METABOLISM"	0.041357544638774	0.0173198740680609	0.0131537016350596	0.00238944975090876	0.0421483800881826	0.040245004687597	0.0240051740009223	0.0199819247891632	0.0171942691438509	-0.0048716476285041	-0.015503623086097	0.0137445825131697	0.00397437000224744	-0.0333676173348786	0.000713223175425197	-0.0077590921783919	-0.0153375212541679	0.0103587154479871	-0.00877291493487904	-0.0039732747141047	0.01945188859219	0.00154096919782534	0.0173674295387083	0.045688929120836	-0.00156498123055555	0.0276860908499292	0.0144034306658008	0.03291724346124	0.00946985222874749	0.0574049371722317	0.0582157258913306	0.0431039976328464	-0.00347506432198637	0.0259602906559551	0.0419363438017237	0.0176564945170493	0.0280234150975631	0.0784981982747977
"HALLMARK_PEROXISOME"	0.215027707863465	0.221757708322858	0.213934873507218	0.227937384501522	0.235459346056017	0.243284483222451	0.200644984821253	0.216592856312384	0.231259987598048	0.198164588986234	0.217010565693828	0.223262757672779	0.222801435022404	0.18610810991117	0.199705193775038	0.181731988620628	0.177041198071512	0.208541123363945	0.193272072139735	0.203612668179322	0.218570478458748	0.190062978600261	0.21187490250675	0.225624808214831	0.223010686882944	0.206194054412791	0.223299820516362	0.248080115934399	0.215505595977566	0.186565030668944	0.203456679583398	0.251275264498603	0.214192727291437	0.19473763215252	0.244934569521136	0.23013767749263	0.239836379495842	0.264238825783007
"HALLMARK_ALLOGRAFT_REJECTION"	0.168828035266467	0.233246481986831	0.194965438747434	0.121512628628338	0.147131504393929	0.1234038723915	0.0381831272645173	0.0870312494013096	0.0739734997759758	0.0680476407403042	0.133969219568547	0.235211147965057	0.0565723272597152	0.0771027868593691	0.099902763118998	0.1135509208479	0.0917144163076748	0.183258903158444	0.156738085156028	0.130272348720071	0.121139734121724	0.109423839961177	0.115754113048561	0.209741636700555	0.169526851815544	0.174399951741553	0.164951506738426	0.191877404849827	0.106596659555946	0.123071475488268	0.0721586377037599	0.126949426071661	0.0933951599773948	0.193474133498565	0.209496416989509	0.170325996152496	0.202887676567986	0.105845582151763
"HALLMARK_SPERMATOGENESIS"	0.0330538718503819	-0.014931757158074	0.0292686614728291	-0.025925803882001	0.0138603489113329	0.019543822100778	0.0469733700459542	0.0549252131415089	0.0427042757465379	0.0351196899208506	-0.0075942936084064	0.00150734431849586	0.0539313500998762	0.00619826687714953	-0.0449972235811371	-0.0446427425350593	-0.0462705673460573	0.000113024112120658	-0.0162667114059407	-0.052055101732117	0.0327547811972878	0.0172889921919651	0.00948549974081198	0.00644608856601762	-0.03461073353377	0.0161979742373446	-0.0270378939362936	0.0040949081474432	0.0105504522393631	-0.0364707921323942	-0.0423179259889285	0.0473092318884513	-0.0114211547488457	-0.0564214254618142	-0.06971298639265	0.0128939589326	-0.0403945534625666	0.0073867737882316
"HALLMARK_KRAS_SIGNALING_UP"	0.149440425153805	0.1767160613784	0.187942612870421	0.096393447302123	0.132404616640069	0.121711102683011	0.0745806291740267	0.10427676853691	0.104576559149209	0.092947687805313	0.121230381191344	0.191490387571107	0.0372888458677957	0.0777073258824056	0.0786022214519312	0.0936885978908713	0.145705282982988	0.17174487559374	0.140706988980192	0.150293805109376	0.174059125049476	0.139026864821129	0.137927322072104	0.139306943397358	0.086786206050037	0.18847786702401	0.134321996647897	0.111218753682869	0.171904911104086	0.20427044306427	0.16765104721196	0.154968168718694	0.157045687298559	0.202677282028416	0.228180195083361	0.196847007931674	0.205690090499348	0.121801650551416
"HALLMARK_KRAS_SIGNALING_DN"	-0.240766715459931	-0.274157817698958	-0.231857211375456	-0.240880606837135	-0.228269572058779	-0.240444767501008	-0.196577611814355	-0.239584210214336	-0.238470010451256	-0.236185146895291	-0.226024200494497	-0.21166717145731	-0.248972751436097	-0.217421409896955	-0.173411553102333	-0.171685214391852	-0.186371374791831	-0.20923275677859	-0.186807114629637	-0.232287773920064	-0.229671649467913	-0.241768427784731	-0.208902079947912	-0.214972754581256	-0.233958332551116	-0.159533567640851	-0.218135268420668	-0.197087899607626	-0.242542685912459	-0.231445595297936	-0.232363664092081	-0.218667361447585	-0.252284303243957	-0.214025474804662	-0.224492814319464	-0.195860075376461	-0.218488601420704	-0.198529190484359
"HALLMARK_PANCREAS_BETA_CELLS"	-0.170570742317093	-0.158940162180812	-0.230501401505562	-0.147194938991528	-0.20969825512104	-0.166047176784833	-0.163780499754709	-0.171125162210916	-0.128802158981878	-0.200664798116363	-0.195945362857523	-0.167270067296243	-0.205471631974047	-0.184820952111314	-0.22193481192011	-0.211661738574257	-0.219832693542425	-0.19224997555792	-0.243527348306454	-0.160049161492184	-0.147147162888631	-0.209349392779656	-0.161612519707534	-0.135738690501579	-0.162255297588002	-0.107045266025744	-0.210892261160619	-0.145925829397761	-0.181281828390761	-0.161555601681852	-0.172432837369973	-0.10116900259431	-0.13658936719133	-0.175828037466162	-0.131120909448232	-0.125134381779916	-0.137935094606218	-0.160384820693264
"StromalSignature"	0.0874147645451926	0.136906155138504	0.166491847262934	0.0102367725830158	0.0346153001585707	0.021981692711196	-0.0673088818637844	-0.0469468451095432	-0.0261272322632651	-0.0223154844265715	0.0442337440357483	0.153191065120638	-0.150897671115192	-0.0761156715720784	-0.108432042275987	-0.0639787458096222	0.090953795301158	0.160118362636431	0.0810311618213193	0.0252076436670308	0.0723460936740406	0.0247418111938255	0.0286464803049748	0.11716026612836	0.0336077612449897	0.0986144292627407	0.0805883182245632	0.0197258598644647	0.109233613254291	0.203958123749635	0.155353998360407	0.134443666626419	0.0759995324993116	0.175493267097474	0.250390494611729	0.172684732336446	0.212197094014339	-0.0143857505550532
"ImmuneSignature"	0.192483261867593	0.256464157405879	0.230663973826472	0.0807455342128319	0.117608519820348	0.0891004042561259	-0.014747670949828	0.0492174804078649	-0.0239079190091054	-0.0450612077297685	0.136299420980412	0.287913599956456	-0.0872334562056601	0.0180705857404217	0.0227930283475381	0.0529958327445026	0.0339410182191643	0.182113389622452	0.14232180133503	0.0898370005299359	0.0929522968692198	0.0868790187144299	0.108815892805992	0.194894832450661	0.137787428541317	0.194330968028426	0.137921164856054	0.166679565166673	0.0535879374477957	0.152761663158076	0.0525642560925399	0.0976428860742706	0.0517159660828526	0.220956199216471	0.20528108685288	0.183084575238568	0.224094938966521	0.0129004629580845
